train_loss,val_loss,val_f1,val_acc
3.1884301115337172,2.626925267289016,0.19709486761339273,0.24503311258278146
2.4227306943190725,2.0253058165114446,0.39118642816878374,0.43178807947019865
2.0391710833499306,1.9597063159311054,0.37508691507190506,0.41721854304635764
1.8129926096765618,1.7153493338073327,0.4650825543098192,0.49403973509933774
1.6279520594446282,1.48128776297664,0.5520309083048608,0.5695364238410596
1.5112540759538349,1.2650242942847953,0.5980133323405334,0.6158940397350994
1.4223432237223574,1.2191264517259914,0.6035345262438289,0.6225165562913907
1.3375662949210718,1.15089211171826,0.6325362252703729,0.6463576158940397
1.2697160127288416,1.0653548801182122,0.6224081667363073,0.6437086092715232
1.209915210071363,1.027805605787315,0.6682619925225586,0.6781456953642384
