train_loss,val_loss,val_f1,val_acc
2.861991324277876,2.5990208107966586,0.14621838008573027,0.15398886827458255
1.965507003641784,2.0390491833565925,0.3091958665714654,0.2789115646258503
1.5808807782980472,1.8551301696673543,0.3711895558190097,0.34075448361162647
1.3686123249132622,1.4678836281681473,0.495666448762847,0.4613481756338899
1.1647570083152252,1.1872599813476639,0.5559782438036288,0.53865182436611
1.0316276202308055,1.1037563900189704,0.581951793799203,0.5986394557823129
0.9750032816997383,1.2711055393047959,0.5448891357282694,0.5139146567717996
0.8418181484395807,0.9645196811313901,0.6377458966647878,0.6091527520098948
0.792733749689787,0.9253879736880867,0.6376413149252826,0.6419294990723562
0.7838174159765929,0.8117333762647196,0.6821399612548834,0.6951144094001237
0.7111513672207358,0.7148582358454655,0.7129762677052376,0.7297464440321583
0.7013025999285196,0.8054003870332396,0.6918280186877911,0.6982065553494124
0.6791395534143181,0.7399602711901078,0.701124013252099,0.699443413729128
0.6596665554217892,0.6708952596545883,0.7196549949447323,0.743351886209029
0.6314962147192623,0.6983009699914068,0.7473720836120221,0.7421150278293135
